#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.159986E+04   0.335800E-01   0.000000E+00  -0.280315E+00   0.226428E-07   0.442704E-02  -0.833814E-05
     3   0.165598E+04   0.573004E-01   0.000000E+00  -0.536026E+00   0.271603E-07   0.477558E-02  -0.100850E-04
     4   0.165413E+04   0.645656E-01   0.000000E+00  -0.183989E+00   0.312506E-07   0.495147E-02  -0.929611E-05
     5   0.162413E+04   0.568801E-01   0.000000E+00   0.595873E+00   0.349499E-07   0.502958E-02  -0.666837E-05
     6   0.158099E+04   0.426815E-01   0.000000E+00   0.156053E+01   0.382920E-07   0.504757E-02  -0.288141E-05
     7   0.153371E+04   0.300657E-01   0.000000E+00   0.248294E+01   0.413256E-07   0.502828E-02   0.136270E-05
     8   0.148555E+04   0.229340E-01   0.000000E+00   0.320188E+01   0.440871E-07   0.498268E-02   0.539690E-05
     9   0.143853E+04   0.208682E-01   0.000000E+00   0.363173E+01   0.466107E-07   0.491812E-02   0.868615E-05
    10   0.139470E+04   0.211928E-01   0.000000E+00   0.376921E+01   0.489164E-07   0.484154E-02   0.109258E-04
    11   0.135642E+04   0.212312E-01   0.000000E+00   0.366912E+01   0.510392E-07   0.476211E-02   0.120552E-04
    12   0.132523E+04   0.196413E-01   0.000000E+00   0.340957E+01   0.529832E-07   0.468292E-02   0.121490E-04
    13   0.129871E+04   0.164262E-01   0.000000E+00   0.305930E+01   0.547645E-07   0.460409E-02   0.113782E-04
    14   0.127504E+04   0.126219E-01   0.000000E+00   0.268050E+01   0.564029E-07   0.452548E-02   0.996371E-05
    15   0.125422E+04   0.914415E-02   0.000000E+00   0.232984E+01   0.579092E-07   0.444574E-02   0.827560E-05
    16   0.123661E+04   0.668592E-02   0.000000E+00   0.205473E+01   0.592930E-07   0.436407E-02   0.667419E-05
    17   0.122237E+04   0.538841E-02   0.000000E+00   0.186779E+01   0.605662E-07   0.428242E-02   0.535810E-05
    18   0.121079E+04   0.502603E-02   0.000000E+00   0.176998E+01   0.617397E-07   0.420284E-02   0.444520E-05
    19   0.120248E+04   0.530619E-02   0.000000E+00   0.174355E+01   0.628173E-07   0.412496E-02   0.389392E-05
    20   0.119547E+04   0.600267E-02   0.000000E+00   0.176476E+01   0.638029E-07   0.404804E-02   0.363712E-05
    21   0.119004E+04   0.695485E-02   0.000000E+00   0.181905E+01   0.647059E-07   0.397209E-02   0.365724E-05
    22   0.118643E+04   0.810736E-02   0.000000E+00   0.189213E+01   0.655359E-07   0.389736E-02   0.392023E-05
    23   0.118442E+04   0.940107E-02   0.000000E+00   0.196654E+01   0.662964E-07   0.382424E-02   0.427632E-05
    24   0.118400E+04   0.107547E-01   0.000000E+00   0.202662E+01   0.669905E-07   0.375307E-02   0.456217E-05
    25   0.118503E+04   0.121731E-01   0.000000E+00   0.206696E+01   0.676231E-07   0.368393E-02   0.467035E-05
    26   0.118726E+04   0.136487E-01   0.000000E+00   0.208769E+01   0.681996E-07   0.361680E-02   0.454373E-05
    27   0.119081E+04   0.152012E-01   0.000000E+00   0.209346E+01   0.687242E-07   0.355147E-02   0.426860E-05
    28   0.119544E+04   0.168864E-01   0.000000E+00   0.209081E+01   0.691999E-07   0.348777E-02   0.394858E-05
    29   0.120114E+04   0.187631E-01   0.000000E+00   0.208431E+01   0.696267E-07   0.342577E-02   0.361644E-05
    30   0.120776E+04   0.208871E-01   0.000000E+00   0.207590E+01   0.700048E-07   0.336556E-02   0.328243E-05
    31   0.121510E+04   0.232599E-01   0.000000E+00   0.206532E+01   0.703397E-07   0.330697E-02   0.293758E-05
    32   0.122334E+04   0.258625E-01   0.000000E+00   0.205192E+01   0.706372E-07   0.324976E-02   0.258411E-05
    33   0.123242E+04   0.286954E-01   0.000000E+00   0.203565E+01   0.708991E-07   0.319367E-02   0.228785E-05
    34   0.124209E+04   0.317729E-01   0.000000E+00   0.201786E+01   0.711267E-07   0.313850E-02   0.211770E-05
    35   0.125230E+04   0.350961E-01   0.000000E+00   0.200178E+01   0.713218E-07   0.308428E-02   0.209235E-05
    36   0.126298E+04   0.386637E-01   0.000000E+00   0.198743E+01   0.714866E-07   0.303117E-02   0.219612E-05
    37   0.127415E+04   0.424468E-01   0.000000E+00   0.196420E+01   0.716230E-07   0.297962E-02   0.232585E-05
    38   0.128614E+04   0.464248E-01   0.000000E+00   0.192373E+01   0.717324E-07   0.293000E-02   0.238413E-05
    39   0.129886E+04   0.506122E-01   0.000000E+00   0.186838E+01   0.718162E-07   0.288200E-02   0.238218E-05
    40   0.131201E+04   0.550376E-01   0.000000E+00   0.180298E+01   0.718752E-07   0.283515E-02   0.235820E-05
    41   0.132563E+04   0.597288E-01   0.000000E+00   0.173090E+01   0.719106E-07   0.278908E-02   0.234174E-05
    42   0.133948E+04   0.646900E-01   0.000000E+00   0.165033E+01   0.719235E-07   0.274378E-02   0.232823E-05
    43   0.135369E+04   0.699196E-01   0.000000E+00   0.155821E+01   0.719153E-07   0.269931E-02   0.230462E-05
    44   0.136809E+04   0.754010E-01   0.000000E+00   0.145237E+01   0.718873E-07   0.265577E-02   0.225792E-05
    45   0.138306E+04   0.811281E-01   0.000000E+00   0.133071E+01   0.718407E-07   0.261322E-02   0.217514E-05
    46   0.139850E+04   0.870992E-01   0.000000E+00   0.119006E+01   0.717768E-07   0.257172E-02   0.204834E-05
    47   0.141425E+04   0.933181E-01   0.000000E+00   0.103286E+01   0.716965E-07   0.253116E-02   0.188947E-05
