#    L    TT             EE             BB             TE          
     2   0.716348E+04   0.501331E-01   0.103947E-05  -0.142250E+01
     3   0.760117E+04   0.854644E-01   0.207916E-05  -0.249705E+00
     4   0.755908E+04   0.967854E-01   0.346576E-05   0.189909E+01
     5   0.734577E+04   0.856114E-01   0.519956E-05   0.352718E+01
     6   0.709877E+04   0.629760E-01   0.728093E-05   0.430672E+01
     7   0.685641E+04   0.400902E-01   0.971030E-05   0.440073E+01
     8   0.662027E+04   0.234650E-01   0.124882E-04   0.409612E+01
     9   0.639936E+04   0.142876E-01   0.156151E-04   0.364094E+01
    10   0.619404E+04   0.105029E-01   0.190916E-04   0.317166E+01
    11   0.600538E+04   0.927436E-02   0.229185E-04   0.278152E+01
    12   0.583153E+04   0.862139E-02   0.270964E-04   0.250899E+01
    13   0.566942E+04   0.770234E-02   0.316261E-04   0.233793E+01
    14   0.551737E+04   0.672485E-02   0.365083E-04   0.223975E+01
    15   0.537475E+04   0.597077E-02   0.417440E-04   0.218742E+01
    16   0.524105E+04   0.563756E-02   0.473338E-04   0.215937E+01
    17   0.511568E+04   0.573136E-02   0.532788E-04   0.215101E+01
    18   0.499725E+04   0.601929E-02   0.595797E-04   0.215920E+01
    19   0.488592E+04   0.635226E-02   0.662374E-04   0.216273E+01
    20   0.477942E+04   0.669387E-02   0.732529E-04   0.214280E+01
    21   0.467792E+04   0.710760E-02   0.806271E-04   0.212264E+01
    22   0.458157E+04   0.774339E-02   0.883607E-04   0.212503E+01
    23   0.448986E+04   0.863797E-02   0.964546E-04   0.213370E+01
    24   0.440250E+04   0.976559E-02   0.104910E-03   0.212783E+01
    25   0.431915E+04   0.111349E-01   0.113727E-03   0.210708E+01
    26   0.423934E+04   0.127210E-01   0.122907E-03   0.208164E+01
    27   0.416304E+04   0.144936E-01   0.132450E-03   0.207608E+01
    28   0.408989E+04   0.164512E-01   0.142358E-03   0.211046E+01
    29   0.401993E+04   0.185989E-01   0.152630E-03   0.216732E+01
    30   0.395309E+04   0.209455E-01   0.163268E-03   0.222111E+01
    31   0.388916E+04   0.234709E-01   0.174272E-03   0.225769E+01
    32   0.382825E+04   0.261454E-01   0.185643E-03   0.226826E+01
    33   0.377019E+04   0.289800E-01   0.197380E-03   0.225397E+01
    34   0.371462E+04   0.320056E-01   0.209485E-03   0.222016E+01
    35   0.366143E+04   0.352457E-01   0.221958E-03   0.217571E+01
    36   0.361051E+04   0.387227E-01   0.234799E-03   0.212726E+01
    37   0.356178E+04   0.424295E-01   0.248008E-03   0.207278E+01
    38   0.351549E+04   0.463625E-01   0.261585E-03   0.201084E+01
    39   0.347151E+04   0.505327E-01   0.275531E-03   0.194236E+01
    40   0.342948E+04   0.549603E-01   0.289846E-03   0.186859E+01
    41   0.338943E+04   0.596659E-01   0.304529E-03   0.178995E+01
    42   0.335105E+04   0.646507E-01   0.319581E-03   0.170423E+01
    43   0.331441E+04   0.699111E-01   0.335002E-03   0.160860E+01
    44   0.327930E+04   0.754285E-01   0.350791E-03   0.150112E+01
    45   0.324602E+04   0.811949E-01   0.366948E-03   0.137990E+01
    46   0.321444E+04   0.872068E-01   0.383473E-03   0.124184E+01
    47   0.318441E+04   0.934666E-01   0.400366E-03   0.108868E+01
    48   0.315584E+04   0.999853E-01   0.417627E-03   0.926031E+00
    49   0.312882E+04   0.106751E+00   0.435255E-03   0.758927E+00
    50   0.310357E+04   0.113746E+00   0.453250E-03   0.585607E+00
    51   0.307986E+04   0.120945E+00   0.471613E-03   0.402469E+00
    52   0.305784E+04   0.128431E+00   0.490341E-03   0.204148E+00
    53   0.303705E+04   0.136347E+00   0.509437E-03  -0.133110E-01
    54   0.301732E+04   0.144681E+00   0.528898E-03  -0.245893E+00
    55   0.299879E+04   0.153406E+00   0.548725E-03  -0.489470E+00
    56   0.298161E+04   0.162374E+00   0.568918E-03  -0.745921E+00
    57   0.296568E+04   0.171480E+00   0.589476E-03  -0.101487E+01
    58   0.295101E+04   0.180736E+00   0.610400E-03  -0.129659E+01
    59   0.293745E+04   0.190183E+00   0.631688E-03  -0.159141E+01
    60   0.292499E+04   0.199878E+00   0.653342E-03  -0.189818E+01
    61   0.291393E+04   0.209916E+00   0.675361E-03  -0.221575E+01
    62   0.290363E+04   0.220283E+00   0.697746E-03  -0.254511E+01
    63   0.289429E+04   0.230936E+00   0.720495E-03  -0.288746E+01
    64   0.288617E+04   0.241885E+00   0.743610E-03  -0.324420E+01
    65   0.287885E+04   0.253102E+00   0.767091E-03  -0.361615E+01
    66   0.287261E+04   0.264518E+00   0.790937E-03  -0.400160E+01
    67   0.286725E+04   0.276135E+00   0.815150E-03  -0.439785E+01
    68   0.286304E+04   0.287994E+00   0.839730E-03  -0.480324E+01
    69   0.285974E+04   0.300054E+00   0.864677E-03  -0.521604E+01
    70   0.285745E+04   0.312358E+00   0.889992E-03  -0.563793E+01
    71   0.285601E+04   0.324894E+00   0.915676E-03  -0.607133E+01
    72   0.285543E+04   0.337637E+00   0.941729E-03  -0.651763E+01
    73   0.285565E+04   0.350552E+00   0.968152E-03  -0.697747E+01
    74   0.285669E+04   0.363628E+00   0.994946E-03  -0.744999E+01
    75   0.285864E+04   0.376875E+00   0.102211E-02  -0.793376E+01
    76   0.286143E+04   0.390294E+00   0.104965E-02  -0.842814E+01
    77   0.286512E+04   0.403878E+00   0.107757E-02  -0.893289E+01
