#    L    TT             EE             BB             TE          
     2   0.808935E+04   0.517547E-01   0.100209E-05  -0.759258E-01
     3   0.900488E+04   0.862456E-01   0.200439E-05   0.466480E+00
     4   0.924688E+04   0.972892E-01   0.334109E-05   0.232124E+01
     5   0.919050E+04   0.860612E-01   0.501248E-05   0.391845E+01
     6   0.902791E+04   0.634264E-01   0.701888E-05   0.475372E+01
     7   0.882544E+04   0.405369E-01   0.936068E-05   0.489756E+01
     8   0.859869E+04   0.238942E-01   0.120383E-04   0.461298E+01
     9   0.836878E+04   0.146884E-01   0.150523E-04   0.415485E+01
    10   0.814215E+04   0.108714E-01   0.184032E-04   0.366573E+01
    11   0.792503E+04   0.961123E-02   0.220916E-04   0.324864E+01
    12   0.771791E+04   0.892682E-02   0.261182E-04   0.294824E+01
    13   0.751924E+04   0.797871E-02   0.304836E-04   0.275118E+01
    14   0.732875E+04   0.697666E-02   0.351885E-04   0.263024E+01
    15   0.714654E+04   0.620037E-02   0.402338E-04   0.255610E+01
    16   0.697270E+04   0.584518E-02   0.456201E-04   0.250512E+01
    17   0.680704E+04   0.591941E-02   0.513483E-04   0.247523E+01
    18   0.664848E+04   0.619223E-02   0.574191E-04   0.246575E+01
    19   0.649736E+04   0.651156E-02   0.638334E-04   0.245323E+01
    20   0.635150E+04   0.683830E-02   0.705920E-04   0.241660E+01
    21   0.621123E+04   0.723914E-02   0.776957E-04   0.238144E+01
    22   0.607684E+04   0.786717E-02   0.851452E-04   0.237268E+01
    23   0.594788E+04   0.875570E-02   0.929415E-04   0.237101E+01
    24   0.582405E+04   0.987490E-02   0.101085E-03   0.235206E+01
    25   0.570503E+04   0.112334E-01   0.109577E-03   0.231525E+01
    26   0.559033E+04   0.128074E-01   0.118418E-03   0.227229E+01
    27   0.547994E+04   0.145694E-01   0.127608E-03   0.225292E+01
    28   0.537349E+04   0.165201E-01   0.137149E-03   0.228148E+01
    29   0.527102E+04   0.186636E-01   0.147041E-03   0.233749E+01
    30   0.517249E+04   0.210072E-01   0.157284E-03   0.239104E+01
    31   0.507768E+04   0.235297E-01   0.167879E-03   0.242569E+01
    32   0.498671E+04   0.262008E-01   0.178826E-03   0.243134E+01
    33   0.489936E+04   0.290314E-01   0.190127E-03   0.240991E+01
    34   0.481526E+04   0.320527E-01   0.201780E-03   0.236790E+01
    35   0.473427E+04   0.352885E-01   0.213788E-03   0.231511E+01
    36   0.465628E+04   0.387615E-01   0.226149E-03   0.225892E+01
    37   0.458120E+04   0.424647E-01   0.238865E-03   0.219765E+01
    38   0.450925E+04   0.463945E-01   0.251935E-03   0.213007E+01
    39   0.444029E+04   0.505617E-01   0.265359E-03   0.205681E+01
    40   0.437394E+04   0.549865E-01   0.279138E-03   0.197879E+01
    41   0.431019E+04   0.596893E-01   0.293272E-03   0.189613E+01
    42   0.424873E+04   0.646714E-01   0.307760E-03   0.180656E+01
    43   0.418961E+04   0.699292E-01   0.322603E-03   0.170724E+01
    44   0.413259E+04   0.754442E-01   0.337801E-03   0.159625E+01
    45   0.407797E+04   0.812083E-01   0.353353E-03   0.147170E+01
    46   0.402559E+04   0.872183E-01   0.369260E-03   0.133048E+01
    47   0.397529E+04   0.934763E-01   0.385520E-03   0.117432E+01
    48   0.392700E+04   0.999933E-01   0.402135E-03   0.100884E+01
    49   0.388078E+04   0.106758E+00   0.419103E-03   0.839046E+00
    50   0.383685E+04   0.113751E+00   0.436426E-03   0.663181E+00
    51   0.379497E+04   0.120949E+00   0.454101E-03   0.477623E+00
    52   0.375528E+04   0.128433E+00   0.472130E-03   0.276971E+00
    53   0.371729E+04   0.136347E+00   0.490512E-03   0.572273E-01
    54   0.368083E+04   0.144679E+00   0.509247E-03  -0.177636E+00
    55   0.364600E+04   0.153402E+00   0.528334E-03  -0.423532E+00
    56   0.361293E+04   0.162369E+00   0.547774E-03  -0.682369E+00
    57   0.358153E+04   0.171473E+00   0.567566E-03  -0.953724E+00
    58   0.355177E+04   0.180728E+00   0.587710E-03  -0.123783E+01
    59   0.352350E+04   0.190173E+00   0.608207E-03  -0.153493E+01
    60   0.349670E+04   0.199867E+00   0.629056E-03  -0.184386E+01
    61   0.347166E+04   0.209904E+00   0.650257E-03  -0.216338E+01
    62   0.344772E+04   0.220269E+00   0.671810E-03  -0.249452E+01
    63   0.342509E+04   0.230921E+00   0.693716E-03  -0.283848E+01
    64   0.340400E+04   0.241869E+00   0.715974E-03  -0.319669E+01
    65   0.338403E+04   0.253086E+00   0.738586E-03  -0.356997E+01
    66   0.336545E+04   0.264501E+00   0.761550E-03  -0.395664E+01
    67   0.334807E+04   0.276116E+00   0.784867E-03  -0.435402E+01
