#    L    TT             EE             BB             TE          
     2   0.208623E+04   0.537877E-01   0.123557E-05   0.216841E+01
     3   0.212883E+04   0.874231E-01   0.247150E-05   0.283616E+01
     4   0.209210E+04   0.972774E-01   0.411994E-05   0.337121E+01
     5   0.202706E+04   0.852085E-01   0.618137E-05   0.358352E+01
     6   0.195972E+04   0.621235E-01   0.865634E-05   0.346852E+01
     7   0.189817E+04   0.390845E-01   0.115456E-04   0.312545E+01
     8   0.184166E+04   0.224570E-01   0.148498E-04   0.268079E+01
     9   0.179179E+04   0.133467E-01   0.185698E-04   0.223762E+01
    10   0.174870E+04   0.965065E-02   0.227067E-04   0.185500E+01
    11   0.171154E+04   0.850843E-02   0.272615E-04   0.157085E+01
    12   0.168031E+04   0.793841E-02   0.322352E-04   0.139758E+01
    13   0.165307E+04   0.709405E-02   0.376290E-04   0.131423E+01
    14   0.162875E+04   0.617852E-02   0.434442E-04   0.129238E+01
    15   0.160747E+04   0.547945E-02   0.496819E-04   0.131019E+01
    16   0.158946E+04   0.519978E-02   0.563436E-04   0.135002E+01
    17   0.157454E+04   0.533961E-02   0.634304E-04   0.140124E+01
    18   0.156166E+04   0.566089E-02   0.709438E-04   0.145581E+01
    19   0.155152E+04   0.602441E-02   0.788850E-04   0.150220E+01
    20   0.154230E+04   0.640248E-02   0.872555E-04   0.153020E+01
    21   0.153432E+04   0.684740E-02   0.960565E-04   0.155267E+01
    22   0.152785E+04   0.749842E-02   0.105289E-03   0.158249E+01
    23   0.152261E+04   0.840309E-02   0.114955E-03   0.161427E+01
    24   0.151859E+04   0.954873E-02   0.125055E-03   0.164030E+01
    25   0.151565E+04   0.109444E-01   0.135591E-03   0.166160E+01
    26   0.151352E+04   0.125614E-01   0.146563E-03   0.168380E+01
    27   0.151236E+04   0.143610E-01   0.157973E-03   0.171494E+01
    28   0.151198E+04   0.163351E-01   0.169821E-03   0.176135E+01
    29   0.151246E+04   0.184912E-01   0.182109E-03   0.181496E+01
    30   0.151375E+04   0.208430E-01   0.194836E-03   0.186374E+01
    31   0.151572E+04   0.233735E-01   0.208005E-03   0.190070E+01
    32   0.151856E+04   0.260553E-01   0.221615E-03   0.192096E+01
    33   0.152224E+04   0.288992E-01   0.235668E-03   0.192336E+01
    34   0.152652E+04   0.319354E-01   0.250162E-03   0.190958E+01
    35   0.153137E+04   0.351863E-01   0.265100E-03   0.188575E+01
    36   0.153670E+04   0.386733E-01   0.280481E-03   0.185627E+01
    37   0.154253E+04   0.423893E-01   0.296304E-03   0.181801E+01
    38   0.154914E+04   0.463306E-01   0.312571E-03   0.176908E+01
    39   0.155650E+04   0.505085E-01   0.329281E-03   0.171109E+01
    40   0.156431E+04   0.549436E-01   0.346434E-03   0.164632E+01
