#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.241440E+04   0.459312E-01   0.000000E+00   0.671142E+00   0.152736E-07   0.382662E-02  -0.101556E-04
     3   0.245571E+04   0.724910E-01   0.000000E+00   0.191161E+00   0.173261E-07   0.415277E-02  -0.112576E-04
     4   0.244464E+04   0.787414E-01   0.000000E+00   0.469164E+00   0.192150E-07   0.433126E-02  -0.963420E-05
     5   0.240642E+04   0.686467E-01   0.000000E+00   0.147649E+01   0.209384E-07   0.442631E-02  -0.619667E-05
     6   0.235193E+04   0.528438E-01   0.000000E+00   0.295142E+01   0.225070E-07   0.446970E-02  -0.171935E-05
     7   0.228918E+04   0.404416E-01   0.000000E+00   0.455167E+01   0.239433E-07   0.448055E-02   0.308053E-05
     8   0.222178E+04   0.352057E-01   0.000000E+00   0.597034E+01   0.252626E-07   0.446847E-02   0.757044E-05
     9   0.215243E+04   0.358819E-01   0.000000E+00   0.699627E+01   0.264799E-07   0.444028E-02   0.112661E-04
    10   0.208477E+04   0.387699E-01   0.000000E+00   0.754475E+01   0.276030E-07   0.440200E-02   0.138953E-04
    11   0.202365E+04   0.403790E-01   0.000000E+00   0.763718E+01   0.286489E-07   0.436143E-02   0.154050E-04
    12   0.197091E+04   0.389464E-01   0.000000E+00   0.735476E+01   0.296171E-07   0.432057E-02   0.158678E-04
    13   0.192323E+04   0.346221E-01   0.000000E+00   0.681089E+01   0.305135E-07   0.427877E-02   0.154565E-04
    14   0.187799E+04   0.287721E-01   0.000000E+00   0.612356E+01   0.313466E-07   0.423525E-02   0.143872E-04
    15   0.183539E+04   0.228592E-01   0.000000E+00   0.541282E+01   0.321199E-07   0.418883E-02   0.129918E-04
    16   0.179622E+04   0.181215E-01   0.000000E+00   0.478585E+01   0.328369E-07   0.413893E-02   0.115924E-04
    17   0.176093E+04   0.150191E-01   0.000000E+00   0.429292E+01   0.335030E-07   0.408749E-02   0.103804E-04
    18   0.172903E+04   0.135252E-01   0.000000E+00   0.396103E+01   0.341229E-07   0.403651E-02   0.947944E-05
    19   0.170107E+04   0.132907E-01   0.000000E+00   0.377431E+01   0.346980E-07   0.398569E-02   0.887604E-05
    20   0.167498E+04   0.139479E-01   0.000000E+00   0.370166E+01   0.352293E-07   0.393441E-02   0.852904E-05
    21   0.165114E+04   0.151108E-01   0.000000E+00   0.370831E+01   0.357215E-07   0.388284E-02   0.841818E-05
    22   0.162988E+04   0.164947E-01   0.000000E+00   0.375722E+01   0.361789E-07   0.383132E-02   0.850680E-05
    23   0.161100E+04   0.178804E-01   0.000000E+00   0.381098E+01   0.366030E-07   0.378018E-02   0.867081E-05
    24   0.159448E+04   0.190688E-01   0.000000E+00   0.383685E+01   0.369949E-07   0.372971E-02   0.877667E-05
    25   0.158020E+04   0.200505E-01   0.000000E+00   0.382103E+01   0.373567E-07   0.368005E-02   0.873593E-05
    26   0.156790E+04   0.208457E-01   0.000000E+00   0.375927E+01   0.376910E-07   0.363127E-02   0.849961E-05
