#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.147804E+04   0.509538E-01   0.000000E+00   0.211750E+01   0.303904E-07   0.368529E-02  -0.135498E-04
     3   0.140606E+04   0.810715E-01   0.000000E+00   0.224591E+01   0.360822E-07   0.389950E-02  -0.158456E-04
     4   0.133476E+04   0.884599E-01   0.000000E+00   0.221664E+01   0.410097E-07   0.399617E-02  -0.149289E-04
     5   0.127512E+04   0.761636E-01   0.000000E+00   0.225100E+01   0.453309E-07   0.402751E-02  -0.118181E-04
     6   0.122633E+04   0.551624E-01   0.000000E+00   0.240334E+01   0.491400E-07   0.401968E-02  -0.740199E-05
     7   0.118698E+04   0.358010E-01   0.000000E+00   0.262439E+01   0.525283E-07   0.398876E-02  -0.251193E-05
     8   0.115455E+04   0.233777E-01   0.000000E+00   0.283393E+01   0.555585E-07   0.394147E-02   0.211440E-05
     9   0.112718E+04   0.179914E-01   0.000000E+00   0.295974E+01   0.582844E-07   0.388211E-02   0.591024E-05
    10   0.110441E+04   0.168333E-01   0.000000E+00   0.296998E+01   0.607382E-07   0.381557E-02   0.857072E-05
    11   0.108667E+04   0.167441E-01   0.000000E+00   0.287033E+01   0.629679E-07   0.374915E-02   0.100532E-04
    12   0.107476E+04   0.158086E-01   0.000000E+00   0.268867E+01   0.649817E-07   0.368512E-02   0.104496E-04
    13   0.106616E+04   0.135746E-01   0.000000E+00   0.245532E+01   0.668015E-07   0.362300E-02   0.993728E-05
    14   0.105916E+04   0.107123E-01   0.000000E+00   0.220045E+01   0.684539E-07   0.356203E-02   0.874205E-05
    15   0.105387E+04   0.799327E-02   0.000000E+00   0.196236E+01   0.699531E-07   0.350047E-02   0.724640E-05
    16   0.105072E+04   0.604807E-02   0.000000E+00   0.177634E+01   0.713116E-07   0.343724E-02   0.582159E-05
    17   0.104980E+04   0.506026E-02   0.000000E+00   0.165415E+01   0.725442E-07   0.337410E-02   0.466573E-05
    18   0.105035E+04   0.487137E-02   0.000000E+00   0.159965E+01   0.736643E-07   0.331295E-02   0.389303E-05
    19   0.105306E+04   0.524954E-02   0.000000E+00   0.160188E+01   0.746767E-07   0.325337E-02   0.345712E-05
    20   0.105614E+04   0.601933E-02   0.000000E+00   0.164387E+01   0.755863E-07   0.319458E-02   0.328847E-05
    21   0.105994E+04   0.703683E-02   0.000000E+00   0.171386E+01   0.764045E-07   0.313647E-02   0.337818E-05
    22   0.106478E+04   0.825194E-02   0.000000E+00   0.179938E+01   0.771425E-07   0.307920E-02   0.370135E-05
    23   0.107048E+04   0.959881E-02   0.000000E+00   0.188484E+01   0.778049E-07   0.302315E-02   0.410863E-05
    24   0.107711E+04   0.109873E-01   0.000000E+00   0.195613E+01   0.783951E-07   0.296871E-02   0.443536E-05
    25   0.108459E+04   0.124173E-01   0.000000E+00   0.200814E+01   0.789189E-07   0.291596E-02   0.457438E-05
    26   0.109273E+04   0.138785E-01   0.000000E+00   0.204048E+01   0.793828E-07   0.286483E-02   0.446995E-05
    27   0.110173E+04   0.153958E-01   0.000000E+00   0.205531E+01   0.797915E-07   0.281510E-02   0.421285E-05
    28   0.111139E+04   0.170324E-01   0.000000E+00   0.205698E+01   0.801487E-07   0.276659E-02   0.391059E-05
    29   0.112175E+04   0.188558E-01   0.000000E+00   0.205072E+01   0.804541E-07   0.271944E-02   0.359464E-05
    30   0.113266E+04   0.209309E-01   0.000000E+00   0.204000E+01   0.807081E-07   0.267378E-02   0.327287E-05
    31   0.114397E+04   0.232661E-01   0.000000E+00   0.202666E+01   0.809171E-07   0.262940E-02   0.293480E-05
    32   0.115590E+04   0.258470E-01   0.000000E+00   0.201173E+01   0.810876E-07   0.258604E-02   0.258200E-05
    33   0.116840E+04   0.286734E-01   0.000000E+00   0.199483E+01   0.812218E-07   0.254344E-02   0.228215E-05
    34   0.118128E+04   0.317563E-01   0.000000E+00   0.197657E+01   0.813210E-07   0.250145E-02   0.210635E-05
    35   0.119449E+04   0.350908E-01   0.000000E+00   0.195991E+01   0.813874E-07   0.246009E-02   0.207438E-05
    36   0.120796E+04   0.386704E-01   0.000000E+00   0.194504E+01   0.814233E-07   0.241954E-02   0.217132E-05
    37   0.122174E+04   0.424650E-01   0.000000E+00   0.192262E+01   0.814307E-07   0.238025E-02   0.229452E-05
    38   0.123613E+04   0.464540E-01   0.000000E+00   0.188531E+01   0.814116E-07   0.234261E-02   0.234696E-05
    39   0.125111E+04   0.506498E-01   0.000000E+00   0.183440E+01   0.813670E-07   0.230631E-02   0.233997E-05
    40   0.126637E+04   0.550789E-01   0.000000E+00   0.177313E+01   0.812982E-07   0.227089E-02   0.231177E-05
    41   0.128199E+04   0.597674E-01   0.000000E+00   0.170361E+01   0.812063E-07   0.223600E-02   0.229196E-05
    42   0.129772E+04   0.647214E-01   0.000000E+00   0.162419E+01   0.810926E-07   0.220161E-02   0.227594E-05
    43   0.131372E+04   0.699415E-01   0.000000E+00   0.153231E+01   0.809586E-07   0.216782E-02   0.225064E-05
    44   0.132981E+04   0.754136E-01   0.000000E+00   0.142632E+01   0.808056E-07   0.213471E-02   0.220302E-05
    45   0.134637E+04   0.811339E-01   0.000000E+00   0.130463E+01   0.806350E-07   0.210237E-02   0.212009E-05
    46   0.136332E+04   0.871026E-01   0.000000E+00   0.116446E+01   0.804482E-07   0.207084E-02   0.199382E-05
    47   0.138050E+04   0.933227E-01   0.000000E+00   0.100822E+01   0.802463E-07   0.204004E-02   0.183581E-05
    48   0.139783E+04   0.998045E-01   0.000000E+00   0.842242E+00   0.800301E-07   0.200987E-02   0.166257E-05
    49   0.141541E+04   0.106536E+00   0.000000E+00   0.672282E+00   0.798007E-07   0.198019E-02   0.149055E-05
    50   0.143343E+04   0.113499E+00   0.000000E+00   0.497306E+00   0.795589E-07   0.195090E-02   0.133617E-05
    51   0.145169E+04   0.120669E+00   0.000000E+00   0.314259E+00   0.793058E-07   0.192193E-02   0.121224E-05
    52   0.147040E+04   0.128126E+00   0.000000E+00   0.117638E+00   0.790420E-07   0.189337E-02   0.111727E-05
    53   0.148919E+04   0.136016E+00   0.000000E+00  -0.968226E-01   0.787681E-07   0.186537E-02   0.104626E-05
    54   0.150798E+04   0.144325E+00   0.000000E+00  -0.325420E+00   0.784846E-07   0.183805E-02   0.994169E-06
    55   0.152698E+04   0.153025E+00   0.000000E+00  -0.564337E+00   0.781923E-07   0.181156E-02   0.956014E-06
    56   0.154643E+04   0.161971E+00   0.000000E+00  -0.815747E+00   0.778916E-07   0.178599E-02   0.927358E-06
    57   0.156623E+04   0.171056E+00   0.000000E+00  -0.107949E+01   0.775830E-07   0.176125E-02   0.905982E-06
    58   0.158640E+04   0.180292E+00   0.000000E+00  -0.135605E+01   0.772668E-07   0.173719E-02   0.890231E-06
    59   0.160677E+04   0.189722E+00   0.000000E+00  -0.164594E+01   0.769434E-07   0.171369E-02   0.878450E-06
    60   0.162735E+04   0.199401E+00   0.000000E+00  -0.194823E+01   0.766131E-07   0.169061E-02   0.868987E-06
    61   0.164843E+04   0.209427E+00   0.000000E+00  -0.226190E+01   0.762762E-07   0.166782E-02   0.860233E-06
    62   0.166942E+04   0.219784E+00   0.000000E+00  -0.258795E+01   0.759335E-07   0.164530E-02   0.850735E-06
