#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.322634E+04   0.745081E-01   0.000000E+00   0.552556E+01   0.177185E-07   0.278436E-02  -0.168294E-04
     3   0.285433E+04   0.105151E+00   0.000000E+00   0.447254E+01   0.193527E-07   0.331901E-02  -0.173875E-04
     4   0.259586E+04   0.107874E+00   0.000000E+00   0.350871E+01   0.208782E-07   0.365012E-02  -0.147826E-04
     5   0.243270E+04   0.901934E-01   0.000000E+00   0.331148E+01   0.222952E-07   0.384479E-02  -0.103239E-04
     6   0.232159E+04   0.659957E-01   0.000000E+00   0.386064E+01   0.236006E-07   0.395474E-02  -0.493658E-05
     7   0.223795E+04   0.465050E-01   0.000000E+00   0.485363E+01   0.248066E-07   0.401224E-02   0.616073E-06
     8   0.216808E+04   0.364135E-01   0.000000E+00   0.594011E+01   0.259209E-07   0.403490E-02   0.570543E-05
     9   0.210533E+04   0.345011E-01   0.000000E+00   0.683803E+01   0.269532E-07   0.403413E-02   0.987057E-05
    10   0.204835E+04   0.365872E-01   0.000000E+00   0.738974E+01   0.279077E-07   0.401852E-02   0.128684E-04
    11   0.199907E+04   0.385223E-01   0.000000E+00   0.755402E+01   0.287987E-07   0.399715E-02   0.146735E-04
    12   0.195772E+04   0.379295E-01   0.000000E+00   0.736667E+01   0.296236E-07   0.397294E-02   0.153798E-04
    13   0.192045E+04   0.345646E-01   0.000000E+00   0.691773E+01   0.303867E-07   0.394585E-02   0.151735E-04
    14   0.188440E+04   0.295089E-01   0.000000E+00   0.630976E+01   0.310951E-07   0.391556E-02   0.142798E-04
    15   0.184987E+04   0.241646E-01   0.000000E+00   0.565958E+01   0.317515E-07   0.388122E-02   0.130336E-04
    16   0.181773E+04   0.197793E-01   0.000000E+00   0.507508E+01   0.323586E-07   0.384256E-02   0.117582E-04
    17   0.178847E+04   0.168815E-01   0.000000E+00   0.461087E+01   0.329208E-07   0.380164E-02   0.106449E-04
    18   0.176158E+04   0.155194E-01   0.000000E+00   0.429899E+01   0.334426E-07   0.376057E-02   0.981776E-05
    19   0.173771E+04   0.153860E-01   0.000000E+00   0.412761E+01   0.339248E-07   0.371913E-02   0.926635E-05
    20   0.171496E+04   0.161397E-01   0.000000E+00   0.406859E+01   0.343681E-07   0.367680E-02   0.895292E-05
    21   0.169379E+04   0.173872E-01   0.000000E+00   0.408674E+01   0.347768E-07   0.363376E-02   0.886014E-05
    22   0.167466E+04   0.188281E-01   0.000000E+00   0.414381E+01   0.351548E-07   0.359039E-02   0.895444E-05
    23   0.165742E+04   0.202254E-01   0.000000E+00   0.420142E+01   0.355034E-07   0.354706E-02   0.911621E-05
    24   0.164213E+04   0.213661E-01   0.000000E+00   0.422600E+01   0.358234E-07   0.350406E-02   0.921642E-05
    25   0.162874E+04   0.222406E-01   0.000000E+00   0.420350E+01   0.361169E-07   0.346156E-02   0.917005E-05
    26   0.161705E+04   0.228755E-01   0.000000E+00   0.412955E+01   0.363862E-07   0.341965E-02   0.893022E-05
    27   0.160722E+04   0.234044E-01   0.000000E+00   0.401191E+01   0.366329E-07   0.337829E-02   0.855740E-05
    28   0.159901E+04   0.240106E-01   0.000000E+00   0.386355E+01   0.368582E-07   0.333742E-02   0.812706E-05
    29   0.159236E+04   0.248553E-01   0.000000E+00   0.370098E+01   0.370618E-07   0.329711E-02   0.766974E-05
    30   0.158706E+04   0.260801E-01   0.000000E+00   0.353881E+01   0.372434E-07   0.325742E-02   0.720148E-05
    31   0.158291E+04   0.277320E-01   0.000000E+00   0.338679E+01   0.374056E-07   0.321829E-02   0.672533E-05
    32   0.158006E+04   0.298157E-01   0.000000E+00   0.325213E+01   0.375511E-07   0.317960E-02   0.625156E-05
    33   0.157844E+04   0.323106E-01   0.000000E+00   0.313703E+01   0.376808E-07   0.314122E-02   0.583201E-05
    34   0.157777E+04   0.351944E-01   0.000000E+00   0.304291E+01   0.377949E-07   0.310302E-02   0.551912E-05
    35   0.157800E+04   0.384152E-01   0.000000E+00   0.297015E+01   0.378943E-07   0.306504E-02   0.532710E-05
    36   0.157904E+04   0.419191E-01   0.000000E+00   0.291478E+01   0.379799E-07   0.302742E-02   0.524447E-05
    37   0.158093E+04   0.456401E-01   0.000000E+00   0.286054E+01   0.380525E-07   0.299056E-02   0.519518E-05
    38   0.158400E+04   0.495307E-01   0.000000E+00   0.279351E+01   0.381128E-07   0.295479E-02   0.510672E-05
    39   0.158817E+04   0.536016E-01   0.000000E+00   0.271260E+01   0.381612E-07   0.291990E-02   0.498390E-05
