#    L    TT             EE             BB             TE          
     2   0.311172E+04   0.467899E-01   0.482459E-06   0.518606E+00
     3   0.319262E+04   0.727691E-01   0.965042E-06  -0.130705E+00
     4   0.319412E+04   0.788680E-01   0.160868E-05   0.365152E+00
     5   0.315074E+04   0.696864E-01   0.241353E-05   0.186672E+01
     6   0.307936E+04   0.559573E-01   0.337980E-05   0.397275E+01
     7   0.299245E+04   0.464198E-01   0.450773E-05   0.621283E+01
     8   0.289647E+04   0.442511E-01   0.579760E-05   0.818269E+01
     9   0.279644E+04   0.476166E-01   0.724970E-05   0.961405E+01
    10   0.269810E+04   0.523892E-01   0.886437E-05   0.104018E+02
    11   0.260820E+04   0.548771E-01   0.106420E-04   0.105752E+02
    12   0.252869E+04   0.533308E-01   0.125829E-04   0.102381E+02
    13   0.245564E+04   0.481370E-01   0.146876E-04   0.954103E+01
    14   0.238592E+04   0.409507E-01   0.169565E-04   0.864117E+01
    15   0.231976E+04   0.335440E-01   0.193901E-04   0.769535E+01
    16   0.225808E+04   0.274332E-01   0.219887E-04   0.684314E+01
    17   0.220151E+04   0.232166E-01   0.247529E-04   0.615282E+01
    18   0.214960E+04   0.209419E-01   0.276831E-04   0.566275E+01
    19   0.210277E+04   0.202198E-01   0.307799E-04   0.535614E+01
    20   0.205884E+04   0.206077E-01   0.340437E-04   0.519675E+01
    21   0.201815E+04   0.216176E-01   0.374749E-04   0.514002E+01
    22   0.198103E+04   0.228648E-01   0.410742E-04   0.513833E+01
    23   0.194722E+04   0.240633E-01   0.448419E-04   0.514506E+01
    24   0.191664E+04   0.249677E-01   0.487784E-04   0.511965E+01
    25   0.188914E+04   0.255652E-01   0.528843E-04   0.504469E+01
    26   0.186441E+04   0.258905E-01   0.571599E-04   0.491424E+01
    27   0.184251E+04   0.260989E-01   0.616056E-04   0.473800E+01
    28   0.182311E+04   0.263973E-01   0.662218E-04   0.453160E+01
    29   0.180607E+04   0.269626E-01   0.710088E-04   0.431363E+01
    30   0.179108E+04   0.279484E-01   0.759669E-04   0.410039E+01
    31   0.177789E+04   0.294054E-01   0.810965E-04   0.390233E+01
    32   0.176659E+04   0.313388E-01   0.863977E-04   0.372714E+01
    33   0.175705E+04   0.337220E-01   0.918708E-04   0.357759E+01
    34   0.174894E+04   0.365247E-01   0.975160E-04   0.345543E+01
    35   0.174217E+04   0.396858E-01   0.103333E-03   0.336032E+01
    36   0.173662E+04   0.431421E-01   0.109323E-03   0.328707E+01
    37   0.173231E+04   0.468193E-01   0.115486E-03   0.321710E+01
    38   0.172956E+04   0.506635E-01   0.121820E-03   0.313435E+01
    39   0.172826E+04   0.546854E-01   0.128328E-03   0.303766E+01
    40   0.172801E+04   0.589177E-01   0.135007E-03   0.292935E+01
    41   0.172884E+04   0.633930E-01   0.141860E-03   0.281087E+01
    42   0.173045E+04   0.681250E-01   0.148885E-03   0.268091E+01
    43   0.173295E+04   0.731224E-01   0.156082E-03   0.253753E+01
    44   0.173615E+04   0.783791E-01   0.163451E-03   0.237964E+01
    45   0.174037E+04   0.838992E-01   0.170993E-03   0.220625E+01
    46   0.174549E+04   0.896892E-01   0.178706E-03   0.201525E+01
    47   0.175133E+04   0.957508E-01   0.186591E-03   0.180987E+01
    48   0.175779E+04   0.102092E+00   0.194648E-03   0.159735E+01
    49   0.176491E+04   0.108697E+00   0.202877E-03   0.138435E+01
    50   0.177288E+04   0.115545E+00   0.211276E-03   0.117073E+01
    51   0.178144E+04   0.122609E+00   0.219847E-03   0.954033E+00
    52   0.179082E+04   0.129970E+00   0.228588E-03   0.728132E+00
    53   0.180064E+04   0.137771E+00   0.237501E-03   0.487833E+00
    54   0.181082E+04   0.145999E+00   0.246583E-03   0.235908E+00
    55   0.182157E+04   0.154627E+00   0.255836E-03  -0.247512E-01
    56   0.183312E+04   0.163508E+00   0.265260E-03  -0.297072E+00
    57   0.184535E+04   0.172536E+00   0.274853E-03  -0.580939E+00
    58   0.185824E+04   0.181724E+00   0.284616E-03  -0.876707E+00
    59   0.187161E+04   0.191114E+00   0.294549E-03  -0.118475E+01
    60   0.188543E+04   0.200764E+00   0.304652E-03  -0.150403E+01
    61   0.189997E+04   0.210769E+00   0.314924E-03  -0.183341E+01
    62   0.191463E+04   0.221110E+00   0.325367E-03  -0.217397E+01
    63   0.192960E+04   0.231741E+00   0.335979E-03  -0.252694E+01
    64   0.194520E+04   0.242668E+00   0.346760E-03  -0.289375E+01
    65   0.196102E+04   0.253857E+00   0.357712E-03  -0.327527E+01
    66   0.197736E+04   0.265237E+00   0.368833E-03  -0.366995E+01
    67   0.199405E+04   0.276807E+00   0.380125E-03  -0.407560E+01
    68   0.201138E+04   0.288609E+00   0.391587E-03  -0.449122E+01
    69   0.202910E+04   0.300602E+00   0.403220E-03  -0.491571E+01
    70   0.204734E+04   0.312827E+00   0.415024E-03  -0.535141E+01
    71   0.206594E+04   0.325274E+00   0.426999E-03  -0.580099E+01
    72   0.208492E+04   0.337923E+00   0.439146E-03  -0.626469E+01
    73   0.210424E+04   0.350750E+00   0.451465E-03  -0.674159E+01
    74   0.212393E+04   0.363750E+00   0.463957E-03  -0.722931E+01
    75   0.214409E+04   0.376941E+00   0.476621E-03  -0.772486E+01
    76   0.216466E+04   0.390331E+00   0.489460E-03  -0.822654E+01
    77   0.218569E+04   0.403905E+00   0.502473E-03  -0.873490E+01
    78   0.220719E+04   0.417681E+00   0.515660E-03  -0.925252E+01
    79   0.222898E+04   0.431597E+00   0.529024E-03  -0.977675E+01
    80   0.225115E+04   0.445649E+00   0.542563E-03  -0.103102E+02
    81   0.227361E+04   0.459779E+00   0.556280E-03  -0.108543E+02
    82   0.229641E+04   0.474008E+00   0.570175E-03  -0.114083E+02
    83   0.231950E+04   0.488314E+00   0.584248E-03  -0.119721E+02
    84   0.234295E+04   0.502693E+00   0.598501E-03  -0.125437E+02
    85   0.236664E+04   0.517121E+00   0.612934E-03  -0.131243E+02
    86   0.239065E+04   0.531612E+00   0.627549E-03  -0.137129E+02
    87   0.241518E+04   0.546138E+00   0.642346E-03  -0.143083E+02
    88   0.243980E+04   0.560716E+00   0.657326E-03  -0.149100E+02
    89   0.246487E+04   0.575334E+00   0.672490E-03  -0.155190E+02
    90   0.249023E+04   0.589956E+00   0.687839E-03  -0.161318E+02
    91   0.251581E+04   0.604577E+00   0.703374E-03  -0.167488E+02
    92   0.254175E+04   0.619183E+00   0.719097E-03  -0.173692E+02
    93   0.256805E+04   0.633766E+00   0.735007E-03  -0.179931E+02
    94   0.259450E+04   0.648291E+00   0.751107E-03  -0.186193E+02
    95   0.262130E+04   0.662758E+00   0.767396E-03  -0.192485E+02
    96   0.264816E+04   0.677152E+00   0.783877E-03  -0.198802E+02
    97   0.267553E+04   0.691458E+00   0.800550E-03  -0.205136E+02
    98   0.270317E+04   0.705670E+00   0.817416E-03  -0.211468E+02
    99   0.273095E+04   0.719752E+00   0.834477E-03  -0.217827E+02
   100   0.275909E+04   0.733703E+00   0.851733E-03  -0.224171E+02
   101   0.278742E+04   0.747583E+00   0.869185E-03  -0.230530E+02
   102   0.281633E+04   0.761245E+00   0.886835E-03  -0.236884E+02
   103   0.284521E+04   0.774763E+00   0.904683E-03  -0.243240E+02
   104   0.287437E+04   0.788137E+00   0.922731E-03  -0.249571E+02
   105   0.290372E+04   0.801294E+00   0.940980E-03  -0.255892E+02
   106   0.293335E+04   0.814308E+00   0.959430E-03  -0.262197E+02
   107   0.296294E+04   0.827032E+00   0.978084E-03  -0.268472E+02
   108   0.299295E+04   0.839539E+00   0.996941E-03  -0.274727E+02
   109   0.302316E+04   0.851757E+00   0.101600E-02  -0.280947E+02
   110   0.305348E+04   0.863685E+00   0.103527E-02  -0.287118E+02
   111   0.308398E+04   0.875398E+00   0.105475E-02  -0.293257E+02
   112   0.311468E+04   0.886823E+00   0.107443E-02  -0.299356E+02
   113   0.314563E+04   0.897960E+00   0.109432E-02  -0.305399E+02
   114   0.317670E+04   0.908735E+00   0.111443E-02  -0.311379E+02
   115   0.320802E+04   0.919296E+00   0.113474E-02  -0.317295E+02
   116   0.323937E+04   0.929423E+00   0.115527E-02  -0.323139E+02
   117   0.327105E+04   0.939189E+00   0.117601E-02  -0.328903E+02
   118   0.330291E+04   0.948743E+00   0.119697E-02  -0.334594E+02
   119   0.333479E+04   0.957937E+00   0.121815E-02  -0.340189E+02
   120   0.336685E+04   0.966623E+00   0.123954E-02  -0.345689E+02
   121   0.339893E+04   0.975099E+00   0.126115E-02  -0.351091E+02
   122   0.343110E+04   0.983068E+00   0.128298E-02  -0.356389E+02
   123   0.346337E+04   0.990604E+00   0.130504E-02  -0.361583E+02
   124   0.349573E+04   0.997783E+00   0.132731E-02  -0.366640E+02
   125   0.352811E+04   0.100453E+01   0.134981E-02  -0.371585E+02
   126   0.356058E+04   0.101092E+01   0.137254E-02  -0.376408E+02
   127   0.359305E+04   0.101681E+01   0.139549E-02  -0.381101E+02
   128   0.362554E+04   0.102234E+01   0.141867E-02  -0.385658E+02
   129   0.365812E+04   0.102736E+01   0.144208E-02  -0.390069E+02
   130   0.369070E+04   0.103188E+01   0.146573E-02  -0.394327E+02
   131   0.372329E+04   0.103605E+01   0.148960E-02  -0.398447E+02
