#    L    TT             EE             BB             TE          
     2   0.318354E+04   0.435863E-01   0.471142E-06   0.943310E-01
     3   0.330855E+04   0.688540E-01   0.942404E-06  -0.519493E+00
     4   0.332990E+04   0.753593E-01   0.157094E-05   0.138014E+00
     5   0.329245E+04   0.673486E-01   0.235691E-05   0.184193E+01
     6   0.321956E+04   0.551130E-01   0.330050E-05   0.414201E+01
     7   0.312734E+04   0.470187E-01   0.440195E-05   0.654170E+01
     8   0.302415E+04   0.460027E-01   0.566152E-05   0.862534E+01
     9   0.291617E+04   0.501268E-01   0.707951E-05   0.101236E+02
    10   0.280984E+04   0.552646E-01   0.865625E-05   0.109369E+02
    11   0.271246E+04   0.577905E-01   0.103921E-04   0.111035E+02
    12   0.262611E+04   0.560500E-01   0.122874E-04   0.107368E+02
    13   0.254679E+04   0.505280E-01   0.143426E-04   0.999565E+01
    14   0.247124E+04   0.429694E-01   0.165581E-04   0.904551E+01
    15   0.239966E+04   0.352050E-01   0.189343E-04   0.804921E+01
    16   0.233295E+04   0.287941E-01   0.214717E-04   0.715127E+01
    17   0.227174E+04   0.243459E-01   0.241707E-04   0.642211E+01
    18   0.221559E+04   0.219078E-01   0.270319E-04   0.590112E+01
    19   0.216487E+04   0.210772E-01   0.300556E-04   0.557075E+01
    20   0.211737E+04   0.213947E-01   0.332424E-04   0.539348E+01
    21   0.207337E+04   0.223567E-01   0.365926E-04   0.532321E+01
    22   0.203322E+04   0.235644E-01   0.401069E-04   0.531078E+01
    23   0.199661E+04   0.247240E-01   0.437855E-04   0.530823E+01
    24   0.196345E+04   0.255843E-01   0.476290E-04   0.527385E+01
    25   0.193356E+04   0.261318E-01   0.516377E-04   0.518966E+01
    26   0.190662E+04   0.264023E-01   0.558121E-04   0.504944E+01
    27   0.188269E+04   0.265548E-01   0.601525E-04   0.486318E+01
    28   0.186140E+04   0.267996E-01   0.646593E-04   0.464687E+01
    29   0.184259E+04   0.273161E-01   0.693329E-04   0.441946E+01
